i	token	mention	gold
36853	gebe		
36854	,		
36855	Kind	5271	(mention_id=5266|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36856	,		
36857	ich	5272	(mention_id=5267|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36858	weiß		
36859	es		
36860	nicht		
36861	mehr		
36862	.		
36863	«		
36864	»		
36865	Franz	5273	(mention_id=5268|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36866	«		
36867	,		
36868	sagte		
36869	die		
36870	junge		
36871	Frau	5274	(mention_id=5269|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36872	stockend		
36873	und		
36874	leise		
36875	,		
36876	»		
36877	da		
36878	draußen		
36879	in		
36880	der		
36881	›		
36882	Waldruhe		
36883	‹		
36884	ist		
36885	mein	5275	(mention_id=5270|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36886	armer		
36887	Vater	5276	(mention_id=5271|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36888	gestorben		
36889	–		
36890	«		
36891	»		
36892	Mein	5277	(mention_id=5272|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36893	Frauchen	5278	(mention_id=5273|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36894	!		
36895	«		
36896	tröstete		
36897	er	5279	(mention_id=5274|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36898	.		
36899	»		
36900	Er	5280	(mention_id=5275|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36901	ist		
36902	dort		
36903	–		
36904	er	5281	(mention_id=5276|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36905	hat		
36906	–		
36907	sich	5282	(mention_id=5277|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36908	selbst		
36909	das		
36910	Leben		
36911	genommen		
36912	.		
36913	«		
36914	Es		
36915	erklang		
36916	kaum		
36917	hörbar		
36918	.		
36919	Er	5283	(mention_id=5278|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36920	bog		
36921	sich	5284	(mention_id=5279|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36922	erschreckt		
36923	zu		
36924	ihr	5285	(mention_id=5280|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36925	.		
36926	»		
36927	Armes		
36928	Kind	5286	(mention_id=5281|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36929	,		
36930	das		
36931	wollte		
36932	ich	5287	(mention_id=5282|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36933	nicht		
36934	,		
36935	daran		
36936	wollte		
36937	ich	5288	(mention_id=5283|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36938	nicht		
36939	rühren		
36940	.		
36941	«		
36942	»		
36943	Und		
36944	ich	5289	(mention_id=5284|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36945	,		
36946	Franz	5290	(mention_id=5285|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36947	,		
36948	ich	5291	(mention_id=5286|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36949	habe		
36950	ihn	5292	(mention_id=5287|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36951	gefunden		
36952	.		
36953	Er	5293	(mention_id=5288|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36954	hatte		
36955	sich	5294	(mention_id=5289|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36956	die		
36957	›		
36958	Waldruhe		
36959	‹		
36960	gebaut		
36961	,		
36962	da		
36963	war		
36964	ich	5295	(mention_id=5290|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36965	noch		
36966	ein		
36967	Kind	5296	(mention_id=5291|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36968	,		
36969	und		
36970	er	5297	(mention_id=5292|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36971	zog		
36972	sich	5298	(mention_id=5293|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36973	wochenlang		
36974	dorthin		
36975	zurück		
36976	.		
36977	Es		
36978	ist		
36979	so		
36980	schwer		
36981	darüber		
36982	zu		
36983	sprechen		
36984	–		
36985	er	5299	(mention_id=5294|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
36986	war		
36987	nicht		
36988	glücklich		
36989	,		
36990	Franz	5300	(mention_id=5295|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
36991	–		
36992	ach		
36993	,		
36994	erlaß		
36995	mir	5301	(mention_id=5296|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
36996	das		
36997	.		
36998	Mama	5302	(mention_id=5297|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
36999	verstand		
37000	ihn	5303	(mention_id=5298|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37001	nicht		
37002	–		
37003	und		
37004	da		
37005	–		
37006	Weihnacht		
37007	war's		
37008	,		
37009	am		
37010	ersten		
37011	Feiertag		
37012	–		
37013	ich	5304	(mention_id=5299|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37014	wußte		
37015	,		
37016	sie	5305	(mention_id=5300|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
37017	hatten		
37018	wieder		
37019	einen		
37020	Wortwechsel		
37021	gehabt		
37022	–		
37023	ein		
37024	Wortwechsel		
37025	ist		
37026	nicht		
37027	das		
37028	rechte		
37029	,		
37030	Papa	5306	(mention_id=5301|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37031	widersprach		
37032	ihr	5307	(mention_id=5302|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
37033	eigentlich		
37034	nie		
37035	,		
37036	versuchte		
37037	auch		
37038	gar		
37039	nicht		
37040	Mamas	5308	(mention_id=5303|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
37041	Weinen		
37042	und		
37043	Jammern		
37044	zu		
37045	unterbrechen		
37046	.		
37047	Nach		
37048	einer		
37049	Weile		
37050	hörte		
37051	ich	5309	(mention_id=5304|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37052	den		
37053	Wagen		
37054	fortrollen		
37055	.		
37056	Das		
37057	war		
37058	früh		
37059	–		
37060	mich	5310	(mention_id=5305|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37061	packte		
37062	eine		
37063	seltsame		
37064	Angst		
37065	,		
37066	und		
37067	nach		
37068	Tisch		
37069	nahm		
37070	ich	5311	(mention_id=5306|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37071	Hut		
37072	und		
37073	Mantel		
37074	und		
37075	lief		
37076	aus		
37077	dem		
37078	Bergedorfer		
37079	Tor		
37080	und		
37081	die		
37082	Chaussee		
37083	entlang		
37084	,		
37085	immer		
37086	weiter		
37087	und		
37088	weiter		
37089	bis		
37090	nach		
37091	›		
37092	Waldruhe		
37093	‹		
37094	.		
37095	Und		
37096	ich	5312	(mention_id=5307|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37097	wunderte		
37098	mich	5313	(mention_id=5308|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37099	,		
37100	daß		
37101	die		
37102	Läden		
37103	in		
37104	seinem	5314	(mention_id=5309|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37105	Zimmer		
37106	nicht		
37107	geöffnet		
37108	waren		
37109	,		
37110	ich	5315	(mention_id=5310|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37111	sah		
37112	doch		
37113	die		
37114	frischen		
37115	Wagenspuren		
37116	vor		
37117	dem		
37118	Hause		
37119	.		
37120	Die		
37121	Gärtnerfrau	5316	(mention_id=5311|references=(entity=(entity_id=entity_0249|fullname=Gärtnerfrau|gender=f)))
37122	,		
37123	die	5317	(mention_id=5312|references=(entity=(entity_id=entity_0249|fullname=Gärtnerfrau|gender=f)))
37124	im		
37125	Hofgebäude		
37126	wohnt		
37127	,		
37128	sagte		
37129	,		
37130	der		
37131	Herr	5318	(mention_id=5313|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37132	sei		
37133	droben		
37134	.		
37135	Er	5319	(mention_id=5314|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37136	war		
37137	auch		
37138	oben		
37139	–		
37140	ja		
37141	,		
37142	aber		
37143	tot		
37144	!		
37145	«		
37146	Sie	5320	(mention_id=5315|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37147	stand		
37148	neben		
37149	ihm	5321	(mention_id=5316|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37150	,		
37151	von		
37152	seinem	5322	(mention_id=5317|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37153	Arm		
37154	umfaßt		
37155	,		
37156	wie		
37157	sie	5323	(mention_id=5318|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37158	das		
37159	erzählte		
37160	.		
37161	Er	5324	(mention_id=5319|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37162	fühlte		
37163	ihr	5325	(mention_id=5320|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37164	Zittern		
37165	und		
37166	wie		
37167	kalt		
37168	ihre	5326	(mention_id=5321|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37169	Hände		
37170	waren		
37171	.		
37172	»		
37173	Höre		
37174	auf		
37175	,		
37176	mein	5327	(mention_id=5322|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37177	Herz		
37178	«		
37179	,		
37180	bat		
37181	er	5328	(mention_id=5323|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37182	erschüttert		
37183	,		
37184	»		
37185	du	5329	(mention_id=5324|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37186	machst		
37187	dich	5330	(mention_id=5325|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37188	krank		
37189	!		
37190	«		
37191	»		
37192	Ja		
37193	,		
37194	ich	5331	(mention_id=5326|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37195	war		
37196	krank		
37197	,		
37198	Franz	5332	(mention_id=5327|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37199	,		
37200	jahrelang		
37201	«		
37202	,		
37203	sagte		
37204	sie	5333	(mention_id=5328|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37205	.		
37206	»		
37207	Es		
37208	war		
37209	eine		
37210	fürchterliche		
37211	Zeit		
37212	.		
37213	Ich	5334	(mention_id=5329|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37214	konnte		
37215	meiner	5335	(mention_id=5330|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37216	Mutter	5336	(mention_id=5331|references=(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
37217	nicht		
37218	vergeben		
37219	.		
37220	Von		
37221	diesem		
37222	Augenblick		
37223	tat		
37224	sich		
37225	die		
37226	Kluft		
37227	auf		
37228	,		
37229	die		
37230	zwischen		
37231	uns	5337	(mention_id=5332|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0005|fullname=Ottilie Baumhagen|gender=f)))
37232	liegt		
37233	,		
37234	und		
37235	keine		
37236	Brücke		
37237	wollte		
37238	hinüberreichen		
37239	.		
37240	Zum		
37241	Sterben		
37242	arm		
37243	war		
37244	ich	5338	(mention_id=5333|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37245	,		
37246	bis		
37247	ich	5339	(mention_id=5334|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37248	dich	5340	(mention_id=5335|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37249	fand		
37250	,		
37251	Franz.	5341	
37252	Aber		
37253	die		
37254	Villa		
37255	?		
37256	–		
37257	ja		
37258	,		
37259	sie		
37260	gehört		
37261	mir	5342	(mention_id=5336|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37262	,		
37263	Papa	5343	(mention_id=5337|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37264	hatte		
37265	sie		
37266	schon		
37267	damals		
37268	für		
37269	mich	5344	(mention_id=5338|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37270	bestimmt		
37271	,		
37272	als		
37273	er	5345	(mention_id=5339|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37274	sie		
37275	baute		
37276	.		
37277	Ich	5346	(mention_id=5340|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37278	habe		
37279	dort		
37280	ruhige		
37281	,		
37282	schöne		
37283	Zeiten		
37284	mit		
37285	ihm	5347	(mention_id=5341|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37286	verlebt		
37287	,		
37288	aber		
37289	jetzt		
37290	ist		
37291	mir	5348	(mention_id=5342|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37292	jeder		
37293	Gedanke		
37294	an		
37295	das		
37296	Haus		
37297	schrecklich		
37298	.		
37299	Es		
37300	steht		
37301	öde		
37302	und		
37303	verlassen		
37304	,		
37305	ich	5349	(mention_id=5343|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37306	habe		
37307	es		
37308	nie		
37309	wieder		
37310	aufgesucht		
37311	.		
37312	–		
37313	Es		
37314	ist		
37315	so		
37316	grauenhaft		
37317	,		
37318	Franz	5350	(mention_id=5344|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37319	,		
37320	einen		
37321	Menschen	5351	(mention_id=5345|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37322	,		
37323	den	5352	(mention_id=5346|references=(entity=(entity_id=entity_0015|fullname=Leberecht Baumhagen|gender=m)))
37324	man		
37325	verehrt		
37326	und		
37327	geliebt		
37328	hat		
37329	,		
37330	so		
37331	zu		
37332	finden		
37333	–		
37334	so		
37335	–		
37336	«		
37337	»		
37338	Verzeihe		
37339	mir	5353	(mention_id=5347|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37340	,		
37341	Trudchen	5354	(mention_id=5348|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37342	!		
37343	«		
37344	bat		
37345	er	5355	(mention_id=5349|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37346	weich		
37347	.		
37348	»		
37349	Du	5356	(mention_id=5350|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37350	konntest		
37351	es		
37352	nicht		
37353	wissen		
37354	,		
37355	Franz.	5357	
37356	Es		
37357	weiß		
37358	niemand		
37359	davon		
37360	außer		
37361	uns	5358	(mention_id=5351|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0252|fullname=Familie|gender=u)))
37362	,		
37363	der		
37364	Familie	5359	(mention_id=5352|references=(entity=(entity_id=entity_0010|fullname=Familie Baumhagen|gender=mf|members=entity_0004,entity_0005,entity_0006,entity_0007,entity_0008,entity_0009,entity_0015|all_members_given=True|specialcase_entity=group)))
37365	!		
37366	«		
37367	Und		
37368	als		
37369	wollte		
37370	sie	5360	(mention_id=5353|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37371	ihn	5361	(mention_id=5354|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37372	auf		
37373	andere		
37374	Gedanken		
37375	bringen		
37376	,		
37377	fuhr		
37378	sie	5362	(mention_id=5355|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37379	hastig		
37380	fort		
37381	:		
37382	»		
37383	Ich	5363	(mention_id=5356|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37384	danke		
37385	dir	5364	(mention_id=5357|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37386	auch		
37387	,		
37388	Schatz	5365	(mention_id=5358|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37389	,		
37390	wie		
37391	ist		
37392	das		
37393	Gedicht		
37394	so		
37395	schön		
37396	:		
37397	›		
37398	Du	5366	(mention_id=5359|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37399	hast		
37400	mich	5367	(mention_id=5360|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37401	namenlos		
37402	geliebt		
37403	‹		
37404	!		
37405	«		
37406	Und		
37407	sie	5368	(mention_id=5361|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37408	streichelte		
37409	seine	5369	(mention_id=5362|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37410	Hand		
37411	und		
37412	drückte		
37413	sie		
37414	an		
37415	die		
37416	Lippen		
37417	.		
37418	»		
37419	Mein	5370	(mention_id=5363|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37420	armes		
37421	,		
37422	kleines		
37423	Trudchen	5371	(mention_id=5364|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37424	!		
37425	«		
37426	So		
37427	standen		
37428	sie	5372	(mention_id=5365|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37429	noch		
37430	eine		
37431	Weile		
37432	,		
37433	und		
37434	an		
37435	ihnen	5373	(mention_id=5366|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)),(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37436	vorüber		
37437	zogen		
37438	die		
37439	Wonnen		
37440	des		
37441	Frühlings		
37442	,		
37443	Duft		
37444	und		
37445	Lieder		
37446	.		
37447	»		
37448	Das		
37449	Gewitter		
37450	kommt		
37451	herauf		
37452	«		
37453	,		
37454	sagte		
37455	er	5374	(mention_id=5367|references=(entity=(entity_id=entity_0001|fullname=Franz Linden|gender=m)))
37456	endlich		
37457	,		
37458	und		
37459	sie	5375	(mention_id=5368|references=(entity=(entity_id=entity_0004|fullname=Gertrud Baumhagen|gender=f)))
37460	entwand		
