i	token	mention	gold
119291	,		
119292	selbst		
119293	unter		
119294	dem		
119295	widerlichsten		
119296	Pöbelhaufen		(mention_id=14023|references=(entity=(entity_id=generic_4832|fullname=generic_1177|gender=u|specialcase_entity=generic)))
119297	in		
119298	keiner		
119299	öffentlichen		
119300	Herberge		
119301	auf		
119302	irgend		
119303	eine		
119304	Sonderung		
119305	dringen		
119306	durfte		
119307	,		
119308	rettete		
119309	er	13831	(mention_id=14024|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119310	wieder		
119311	in's		
119312	sogenannte		
119313	Freie		
119314	.		
119315	Er	13832	(mention_id=14025|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119316	kaute		
119317	für		
119318	all		
119319	sein	13833	(mention_id=14026|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119320	Nahrungsbedürfniß		
119321	ein		
119322	Stückchen		
119323	Bouillontafel		
119324	,		
119325	deren		
119326	er	13834	(mention_id=14027|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119327	in		
119328	Pittsburg		
119329	einen		
119330	neuen		
119331	Vorrath		
119332	eingekauft		
119333	.		
119334	Irgend		
119335	ein		
119336	nettes		
119337	Privathäuschen		
119338	zu		
119339	entdecken		
119340	,		
119341	wo		
119342	er	13835	(mention_id=14028|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119343	an		
119344	einem		
119345	leidlich		
119346	menschlichen		
119347	Tisch		
119348	sich	13836	(mention_id=14029|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119349	zu		
119350	Gaste		
119351	bitten		
119352	könnte		
119353	,		
119354	ohne		
119355	das		
119356	„		
119357	Hôtel		
119358	von		
119359	New-Lisbon		
119360	“		
119361	zu		
119362	frondiren		
119363	,		
119364	darauf		
119365	verzweifelte		
119366	er	13837	(mention_id=14030|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119367	in		
119368	dieser		
119369	Kaffernstadt		
119370	.		
119371	Inzwischen		
119372	ertönte		
119373	ein		
119374	greller		
119375	Trompetentusch		
119376	von		
119377	einer		
119378	Dachlucke		
119379	des		
119380	Schuppens		
119381	,		
119382	d.		
119383	h.		
119384	vom		
119385	Balkon		
119386	der		
119387	City-Hall		
119388	.		
119389	Das		
119390	brachte		
119391	einige		
119392	Bewegung		
119393	auf		
119394	dem		
119395	Marktplatz		
119396	hervor		
119397	.		
119398	Unter		
119399	den		
119400	Dächern		
119401	der		
119402	Zeltwagen		
119403	streckten		
119404	sich		
119405	lange		
119406	Amerikaner-Beine	13838	(mention_id=14031|references=(entity=(entity_id=entity_0799|fullname=Menschen unter Zeltwagen|gender=u|specialcase_entity=group)))
119407	hervor		
119408	,		
119409	die		(mention_id=14032|references=(entity=(entity_id=entity_0799|fullname=Menschen unter Zeltwagen|gender=u|specialcase_entity=group)))
119410	dort		
119411	ihre		(mention_id=14033|references=(entity=(entity_id=entity_0799|fullname=Menschen unter Zeltwagen|gender=u|specialcase_entity=group)))
119412	Mittagsruhe		
119413	gehalten		
119414	hatten		
119415	,		
119416	aus		
119417	der		
119418	Trinkstube		
119419	des		
119420	Croceryshops		
119421	kamen		
119422	die		
119423	Gäste	13839	(mention_id=14034|references=(entity=(entity_id=entity_0815|fullname=Gäste der Trinkstube|gender=u|specialcase_entity=group)))
119424	gruppenweise		
119425	über		
119426	den		
119427	Square		
119428	daher		
119429	gestolpert		
119430	,		
119431	der		
119432	fliegende		
119433	Buchhändler	13840	(mention_id=14035|references=(entity=(entity_id=entity_0795|fullname=fliegender Buchhändler vor Auktion|gender=m)))
119434	schloß		
119435	seine	13841	(mention_id=14036|references=(entity=(entity_id=entity_0795|fullname=fliegender Buchhändler vor Auktion|gender=m)))
119436	Mappen		
119437	und		
119438	der		
119439	Irländer	13842	(mention_id=14037|references=(entity=(entity_id=entity_1918|fullname=Irländer|gender=m)))
119440	trank		
119441	seinen	13843	(mention_id=14038|references=(entity=(entity_id=entity_1918|fullname=Irländer|gender=m)))
119442	mint		
119443	julep		
119444	selber		
119445	.		
119446	Alles	13844	
119447	drängte		
119448	sich	13845	
119449	durch		
119450	die		
119451	unbehauenen		
119452	Thürpfosten		
119453	des		
119454	Stadthauses		
119455	.		
119456	Moorfeld	13846	(mention_id=14039|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119457	folgte		
119458	.		
119459	Er	13847	(mention_id=14040|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119460	stand		
119461	in		
119462	einem		
119463	Stalle		
119464	,		
119465	den		
119466	die		
119467	Väter	13848	(mention_id=14041|references=(entity=(entity_id=entity_0805|fullname=Väter der Stadt|gender=m|specialcase_entity=group)))
119468	der		
119469	Stadt		
119470	vielleicht		
119471	ihren	13849	(mention_id=14042|references=(entity=(entity_id=entity_0805|fullname=Väter der Stadt|gender=m|specialcase_entity=group)))
119472	Sitzungssaal		
119473	nannten		
119474	,		
119475	aber		
119476	der		
119477	Fußboden		
119478	dieses		
119479	Saales		
119480	war		
119481	die		
119482	rauhe		
119483	unbedielte		
119484	Erde		
119485	,		
119486	die		
119487	Fensterlöcher		
119488	hatten		
119489	keine		
119490	Fenster		
119491	,		
119492	was		
119493	zwar		
119494	einen		
119495	dankenswerthen		
119496	Luftzug		
119497	gegen		
119498	die		
119499	Hitze		
119500	bewirkte		
119501	,		
119502	aber		
119503	auch		
119504	einer		
119505	Unzahl		
119506	von		
119507	lästigen		
119508	Mücken		
119509	die		
119510	Passage		
119511	frei		
119512	gab		
119513	,		
119514	die		
119515	Decke		
119516	endlich		
119517	war		
119518	so		
119519	niedrig		
119520	,		
119521	daß		
119522	die		
119523	Beleuchtung		
119524	,		
119525	obschon		
119526	sie		
119527	ungetrübter		
119528	als		
119529	durch		
119530	das		
119531	reinste		
119532	Krystallglas		
119533	einfiel		
119534	,		
119535	doch		
119536	etwas		
119537	Düsteres		
119538	und		
119539	Kellerartiges		
119540	hatte		
119541	.		
119542	Das		
119543	Ameublement		
119544	bestand		
119545	in		
119546	einem		
119547	Tisch		
119548	und		
119549	einigen		
119550	Stühlen		
119551	für		
119552	die		
119553	Auctions		(mention_id=14043|references=(entity=(entity_id=entity_0806|fullname=Auktionsbeamte|gender=m|specialcase_entity=group)))
119554	beamten		(mention_id=14043|references=(entity=(entity_id=entity_0806|fullname=Auktionsbeamte|gender=m|specialcase_entity=group)))
119555	nebst		
119556	zwei		
119557	langen		
119558	Bänken		
119559	für		
119560	das		
119561	Publikum	13850	(mention_id=14044|references=(entity=(entity_id=entity_0793|fullname=Publikum bei Auktion|gender=mu|specialcase_entity=group)))
119562	,		
119563	welche		
119564	an		
119565	den		
119566	beiden		
119567	Längenseiten		
119568	,		
119569	des		
119570	oblongen		
119571	Quadrats		
119572	hinliefen		
119573	.		
119574	Das		
119575	Publikum	13851	(mention_id=14045|references=(entity=(entity_id=entity_0793|fullname=Publikum bei Auktion|gender=mu|specialcase_entity=group)))
119576	nahm		
119577	dieselben	13852	
119578	theilweise		
119579	ein		
119580	,		
119581	theils		
119582	stand		
119583	es	13853	(mention_id=14046|references=(entity=(entity_id=entity_0793|fullname=Publikum bei Auktion|gender=mu|specialcase_entity=group)))
119584	umher		
119585	oder		
119586	ging		
119587	auf		
119588	und		
119589	ab		
119590	.		
119591	Es		
119592	waren		
119593	meist		
119594	Hinterwäldler	13854	(mention_id=14047|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119595	,		
119596	die	13855	(mention_id=14048|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119597	in		
119598	Kitteln		
119599	von		
119600	selbstgewebtem		
119601	Zwilch		
119602	oder		
119603	Callico		
119604	,		
119605	den		
119606	groben		
119607	Strohhut		
119608	auf		
119609	dem		
119610	Kopfe		
119611	und		
119612	ein		
119613	Primchen		
119614	Tabak		
119615	zwischen		
119616	schlechten		
119617	Zähnen		
119618	,		
119619	herumlungerten		
119620	.		
119621	Dieser		
119622	Aufzug		
119623	war		
119624	aber		
119625	auch		
119626	alles		
119627	Ländliche		
119628	an		
119629	ihnen	13856	(mention_id=14049|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119630	;		
119631	Moorfeld	13857	(mention_id=14050|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119632	bemühte		
119633	sich	13858	(mention_id=14051|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119634	vergebens		
119635	,		
119636	gewisse		
119637	allgemein		
119638	giltige		
119639	bäuerliche		
119640	Grundtöne		
119641	in		
119642	ihrem	13859	(mention_id=14052|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119643	Wesen		
119644	herauszufinden		
119645	.		
119646	Kein		
119647	einziger	13860	(mention_id=14053|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119648	sah		
119649	zufrieden		
119650	,		
119651	glücklich		
119652	oder		
119653	—		
119654	ehrlich		
119655	aus		
119656	.		
119657	Ihre	13861	(mention_id=14054|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119658	Leiber		
119659	waren		
119660	vom		
119661	Fieber		
119662	abgemagert		
119663	,		
119664	welk		
119665	und		
119666	schlotterig		
119667	,		
119668	ihre	13862	(mention_id=14055|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119669	gefurchten		
119670	Gesichter		
119671	bleich		
119672	und		
119673	von		
119674	Luft		
119675	und		
119676	Sonne		
119677	mehr		
119678	übermalt		
119679	als		
119680	gesund		
119681	gebräunt		
119682	,		
119683	ihre	13863	(mention_id=14056|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119684	hohlen		
119685	Augen		
119686	gingen		
119687	unruhig		
119688	umher		
119689	,		
119690	voll		
119691	List		
119692	und		
119693	Verschlagenheit		
119694	und		
119695	wie		
119696	von		
119697	allseitigen		
119698	Sorgen		
119699	umlagert		
119700	.		
119701	Es		
119702	war		
119703	eine		
119704	traurige		
119705	Heerschau		
119706	für		
119707	unsern	13864	
119708	Europäer	13865	(mention_id=14057|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119709	.		
119710	Sind		
119711	das		
119712	die		
119713	Bürger	13866	(mention_id=14058|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119714	eines		
119715	freien		
119716	und		
119717	glücklichen		
119718	Landes		
119719	?		
119720	fragte		
119721	er	13867	(mention_id=14059|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119722	sich	13868	(mention_id=14060|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119723	unwillkürlich		
119724	.		
119725	Zwischen		
119726	diesen		
119727	Gestalten	13869	(mention_id=14061|references=(entity=(entity_id=entity_0791|fullname=Hinterwäldler|gender=m|specialcase_entity=group)))
119728	bewegten		
119729	sich	13870	
119730	noch		
119731	einige		
119732	Exemplare	13871	(mention_id=14062|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119733	aus		
119734	einer		
119735	andern		
119736	Schichte		(mention_id=14063|references=(entity=(entity_id=generic_4833|fullname=generic_1178|gender=u|specialcase_entity=generic)))
119737	der		
119738	Gesellschaft	13872	(mention_id=14064|references=(entity=(entity_id=generic_4834|fullname=generic_1179|gender=u|specialcase_entity=generic)))
119739	;		
119740	diese	13873	(mention_id=14065|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119741	waren		
119742	mehr		
119743	oder		
119744	minder		
119745	städtisch		
119746	gekleidet		
119747	,		
119748	trugen		
119749	goldene		
119750	Uhren		
119751	und		
119752	affectirten		
119753	eine		
119754	gewisse		
119755	gentlemanische		
119756	Haltung		
119757	,		
119758	Moorfeld	13874	(mention_id=14066|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119759	erkannte		
119760	sie	13875	(mention_id=14067|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119761	aber		
119762	mühelos		
119763	als		
119764	Subjecte	13876	(mention_id=14068|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119765	von		
119766	gemeinem		
119767	Charakter		
119768	und		
119769	Gewerbe		
119770	,		
119771	sie	13877	(mention_id=14069|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119772	machten		
119773	ihm	13878	(mention_id=14070|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119774	ungefähr		
119775	den		
119776	Eindruck		
119777	von		
119778	verkommenen		
119779	Advocaten	13879	(mention_id=14071|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4835|fullname=generic_1180|gender=u|specialcase_entity=generic)))
119780	,		
119781	oder		
119782	durchgegangenen		
119783	Handlungscommis	13880	(mention_id=14072|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)),(entity=(entity_id=generic_4836|fullname=generic_1181|gender=u|specialcase_entity=generic)))
119784	,		
119785	kurz		
119786	von		
119787	Industrierittern	13881	(mention_id=14073|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119788	auf		
119789	allen		
119790	Gäulen		
119791	.		
119792	Indem		
119793	unser	13882	(mention_id=14074|references=(entity=(entity_id=entity_0007|fullname=Erzählinstanz|gender=u)),(entity=(entity_id=entity_0008|fullname=Leser|gender=u)))
119794	Freund	13883	(mention_id=14075|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119795	das		
119796	Treiben		
119797	dieser		
119798	Leute	13884	(mention_id=14076|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119799	schärfer		
119800	beobachtete		
119801	,		
119802	merkte		
119803	er	13885	(mention_id=14077|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119804	bald		
119805	,		
119806	daß		
119807	sich		
119808	ihre	13886	(mention_id=14078|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119809	Tendenzen		
119810	gemeinschaftlich		
119811	an		
119812	einem		
119813	Manne	13887	(mention_id=14079|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
119814	begegneten		
119815	,		
119816	den	13888	(mention_id=14080|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
119817	sie	13889	(mention_id=14081|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119818	wie		
119819	Flammen		
119820	einen		
119821	festen		
119822	Körper		
119823	umzüngelten		
119824	;		
119825	wenigstens		
119826	schien		
119827	ihre	13890	(mention_id=14082|references=(entity=(entity_id=entity_0784|fullname=Industrieritter|gender=m|members=entity_0783,entity_0785,entity_0786,entity_0787,entity_0789|all_members_given=False|specialcase_entity=group)))
119828	Rolle		
119829	die		
119830	angreifende		
119831	und		
119832	die		
119833	des		
119834	Andern	13891	(mention_id=14083|references=(entity=(entity_id=entity_0782|fullname=Max Anhorst|gender=m)))
119835	die		
119836	passive		
119837	oder		
119838	selbst		
119839	die		
119840	abwehrende		
119841	.		
119842	Der		
119843	ganze		
119844	Anblick		
119845	erinnerte		
119846	ihn	13892	(mention_id=14084|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119847	auffallend		
119848	an		
119849	seine	13893	(mention_id=14085|references=(entity=(entity_id=entity_0001|fullname=Dr. Moorfeld|gender=m)))
119850	eigene		
119851	Stellung		
119852	weiland		
119853	im		
119854	Generallandamt		
