i	token	mention	gold
4015	!		
4016	–		
4017	Er	594	(mention_id=601|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4018	.		
4019	Nun		
4020	!		
4021	nun		
4022	!		
4023	nur		
4024	nicht		
4025	wieder		
4026	so		
4027	hastig		
4028	!		
4029	Ich	595	(mention_id=602|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4030	.		
4031	Heinrich	596	
4032	!		
4033	liebst		
4034	du	597	(mention_id=603|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4035	mich	598	(mention_id=604|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4036	nicht		
4037	mehr		
4038	?		
4039	Er	599	(mention_id=605|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4040	.		
4041	Das		
4042	ist		
4043	ja		
4044	eben		
4045	das		
4046	Unglück		
4047	!		
4048	gerade		
4049	weil		
4050	ich	600	(mention_id=606|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4051	Sie	601	(mention_id=607|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4052	liebe		
4053	–		
4054	Ich	602	(mention_id=608|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4055	.		
4056	Wie		
4057	?		
4058	gerade		
4059	deswegen		
4060	wirst		
4061	du	603	(mention_id=609|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4062	nicht		
4063	versprechen		
4064	!		
4065	Er	604	(mention_id=610|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4066	.		
4067	Werde		
4068	ich	605	(mention_id=611|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4069	versprechen		
4070	»		
4071	O		
4072	Heinrich	606	(mention_id=612|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4073	!		
4074	«		
4075	–		
4076	rief		
4077	ich	607	(mention_id=613|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4078	,		
4079	und		
4080	schloß		
4081	ihn	608	(mention_id=614|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4082	aufs		
4083	neue		
4084	in		
4085	meine	609	(mention_id=615|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4086	Arme		
4087	–		
4088	»		
4089	was		
4090	soll		
4091	ich	610	(mention_id=616|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4092	für		
4093	dich	611	(mention_id=617|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4094	thun		
4095	?		
4096	was		
4097	willst		
4098	du	612	(mention_id=618|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4099	haben		
4100	?		
4101	«		
4102	Er	613	(mention_id=619|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4103	.		
4104	Haben		
4105	!		
4106	–		
4107	ich	614	(mention_id=620|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4108	will		
4109	doch		
4110	nimmermehr		
4111	hoffen		
4112	–		
4113	»		
4114	O		
4115	sey		
4116	nicht		
4117	böse		
4118	!		
4119	sey		
4120	nicht		
4121	böse		
4122	!		
4123	«		
4124	–		
4125	sagte		
4126	ich	615	(mention_id=621|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4127	,		
4128	und		
4129	zog		
4130	ihn	616	(mention_id=622|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4131	mit		
4132	auf		
4133	den		
4134	Weg		
4135	nach		
4136	unserm	617	(mention_id=623|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)),(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
4137	Guthe		
4138	–		
4139	»		
4140	laß		
4141	uns	618	(mention_id=624|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)),(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4142	überlegen		
4143	,		
4144	was		
4145	jetzt		
4146	anzufangen		
4147	ist		
4148	.		
4149	«		
4150	Zehntes		
4151	Kapitel		
4152	»		
4153	Wecke		
4154	mich	619	(mention_id=625|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4155	ehe		
4156	die		
4157	Sonne		
4158	aufgeht		
4159	«		
4160	–		
4161	hatte		
4162	ich	620	(mention_id=626|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4163	zu		
4164	Heinrich	621	(mention_id=627|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4165	gesagt		
4166	.		
4167	Aber		
4168	noch		
4169	ehe		
4170	Heinrich	622	(mention_id=628|references=(entity=(entity_id=entity_0004|fullname=Heinrich|gender=m)))
4171	erwachte		
4172	war		
4173	ich	623	(mention_id=629|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4174	auf		
4175	dem		
4176	Wege		
4177	zu		
4178	meiner	624	(mention_id=630|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4179	Eiche		
4180	.		
4181	Ach		
4182	Mariens	625	(mention_id=631|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4183	Vorhänge		
4184	waren		
4185	dicht		
4186	geschlossen		
4187	,		
4188	alles		
4189	lag		
4190	noch		
4191	im		
4192	tiefen		
4193	Schlummer		
4194	,		
4195	auch		
4196	die		
4197	Sonne		
4198	verweilte		
4199	und		
4200	nur		
4201	der		
4202	freundliche		
4203	Haushund	626	
4204	kam		
4205	mir	627	(mention_id=632|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4206	schmeichelnd		
4207	entgegen		
4208	gesprungen		
4209	.		
4210	Ich	628	(mention_id=633|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4211	bestieg		
4212	meine	629	(mention_id=634|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4213	Eiche		
4214	,		
4215	und		
4216	beschloß		
4217	:		
4218	sobald		
4219	die		
4220	Sonne		
4221	hinter		
4222	dem		
4223	Berge		
4224	hervorgegangen		
4225	seyn		
4226	würde		
4227	,		
4228	Marien	630	(mention_id=635|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4229	mit		
4230	meiner	631	(mention_id=636|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4231	Flöte		
4232	zu		
4233	wecken		
4234	.		
4235	Aber		
4236	schon		
4237	lange		
4238	war		
4239	das		
4240	liebliche		
4241	Thal		
4242	erleuchtet		
4243	;		
4244	und		
4245	noch		
4246	zitterten		
4247	meine	632	(mention_id=637|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4248	Lippen		
4249	unentschlossen		
4250	an		
4251	der		
4252	Flöte		
4253	.		
4254	Wie		
4255	?		
4256	sollte		
4257	ich	633	(mention_id=638|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4258	ihren		(mention_id=639|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4259	Schlummer		
4260	unterbrechen		
4261	!		
4262	–		
4263	ich	634	(mention_id=640|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4264	konnte		
4265	es		
4266	nicht		
4267	wollen		
4268	,		
4269	ich	635	(mention_id=641|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4270	konnte		
4271	es		
4272	nicht		
4273	lassen		
4274	–		
4275	anfangs		
4276	stahlen		
4277	sich		
4278	nur		
4279	einzelne		
4280	Töne		
4281	aus		
4282	der		
4283	Flöte		
4284	:		
4285	aber		
4286	ehe		
4287	ich	636	(mention_id=642|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4288	es		
4289	gewahr		
4290	wurde		
4291	bewegten		
4292	sich		
4293	meine	637	(mention_id=643|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4294	Finger		
4295	unwillkührlich		
4296	,		
4297	und		
4298	bald		
4299	fand		
4300	ich	638	(mention_id=644|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4301	mich	639	(mention_id=645|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4302	mitten		
4303	in		
4304	einem		
4305	Adagio		
4306	,		
4307	in		
4308	welches		
4309	sich		
4310	meine	640	(mention_id=646|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4311	ganze		
4312	Seele		
4313	ergoß		
4314	.		
4315	Mariens	641	(mention_id=647|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4316	Vorhänge		
4317	bewegten		
4318	sich		
4319	,		
4320	meine	642	(mention_id=648|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4321	Flöte		
4322	schwieg		
4323	,		
4324	und		
4325	von		
4326	dickbelaubten		
4327	Zweigen		
4328	beschattet		
4329	;		
4330	starrte		
4331	ich	643	(mention_id=649|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4332	jetzt		
4333	unverwandt		
4334	nach		
4335	ihrem		(mention_id=650|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4336	Fenster		
4337	.		
4338	Jetzt		
4339	öffnete		
4340	es		
4341	sich		
4342	.		
4343	O		
4344	Gott		
4345	!		
4346	wie		
4347	ward		
4348	mir	644	
4349	!		
4350	Sie	645	(mention_id=651|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4351	war		
4352	es		
4353	selbst		
4354	.		
4355	–		
4356	Ohne		
4357	zu		
4358	wissen		
4359	was		
4360	ich	646	(mention_id=652|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4361	that		
4362	,		
4363	breitete		
4364	ich	647	(mention_id=653|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4365	meine	648	(mention_id=654|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4366	Arme		
4367	aus		
4368	–		
4369	und		
4370	ach		
4371	,		
4372	da		
4373	ließ		
4374	ich	649	(mention_id=655|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4375	meine	650	(mention_id=656|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4376	Flöte		
4377	fallen		
4378	.		
4379	Aber		
4380	wie		
4381	glücklich		
4382	!		
4383	Marie	651	(mention_id=657|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4384	bemerkte		
4385	es		
4386	nicht		
4387	,		
4388	und		
4389	noch		
4390	ehe		
4391	ich	652	(mention_id=658|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4392	mich	653	(mention_id=659|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4393	von		
4394	meinem	654	(mention_id=660|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4395	Schrecken		
4396	erholen		
4397	konnte		
4398	–		
4399	sah		
4400	ich	655	(mention_id=661|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4401	sie	656	(mention_id=662|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4402	in		
4403	den		
4404	Garten		
4405	treten		
4406	:		
4407	wahrscheinlich		
4408	um		
4409	den		
4410	unsichtbaren		
4411	Flötenspieler	657	(mention_id=663|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4412	zu		
4413	suchen		
4414	.		
4415	Noch		
4416	wehten		
4417	die		
4418	langen		
4419	blonden		
4420	Locken		
4421	ungefesselt		
4422	um		
4423	den		
4424	schönen		
4425	Hals		
4426	,		
4427	und		
4428	das		
4429	dünne		
4430	Morgengewand		
4431	raubte		
4432	mir	658	(mention_id=664|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4433	keine		
4434	Bewegung		
4435	des		
4436	reizvollsten		
4437	Körpers		
4438	.		
4439	Welch		
4440	ein		
4441	Zauber		
4442	liegt		
4443	doch		
4444	in		
4445	einer		
4446	vollendeten		
4447	weiblichen		
4448	Schönheit		
4449	!		
4450	–		
4451	jede		
4452	thierische		
4453	Begierde		
4454	verstummt		
4455	,		
4456	die		
4457	Seele		
4458	versinkt		
4459	in		
4460	tiefe		
4461	Ruhe		
4462	,		
4463	und		
4464	der		
4465	sinnlichste		
4466	Mensch	659	(mention_id=665|references=(entity=(entity_id=generic_0140|fullname=generic_0019|gender=u|specialcase_entity=generic)))
4467	begreift		
4468	bey		
4469	ihrem	660	
4470	Anblicke		
4471	:		
4472	daß		
4473	es		
4474	noch		
4475	etwas		
4476	wünschenswertheres		
4477	als		
4478	Sinnlichkeit		
4479	gebe		
4480	.		
4481	Marie	661	(mention_id=666|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4482	durchsuchte		
4483	den		
4484	ganzen		
4485	Garten		
4486	.		
4487	Endlich		
4488	kam		
4489	sie	662	(mention_id=667|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4490	an		
4491	eine		
4492	kleine		
4493	Brücke		
4494	die		
4495	über		
4496	den		
4497	Bach		
4498	nach		
4499	der		
4500	Wiese		
4501	führte		
4502	;		
4503	wo		
4504	mich	663	(mention_id=668|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4505	meine	664	(mention_id=669|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4506	Eiche		
4507	vor		
4508	ihren	665	(mention_id=670|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4509	Augen		
4510	verbarg		
4511	.		
4512	Sie	666	(mention_id=671|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4513	schien		
4514	unentschlossen		
4515	:		
4516	ob		
4517	sie	667	(mention_id=672|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4518	sich	668	(mention_id=673|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4519	über		
4520	die		
4521	Brücke		
4522	wagen		
4523	sollte		
4524	–		
4525	aber		
4526	ein		
4527	Bologneserhund		
4528	,		
4529	der		
4530	sie	669	(mention_id=674|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4531	begleitete		
4532	,		
4533	war		
4534	ihr	670	(mention_id=675|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4535	schon		
4536	zuvorgekommen		
4537	.		
4538	Er		
4539	tummelte		
4540	sich		
4541	mit		
4542	einem		
4543	Stück		
4544	Holze		
4545	–		
4546	o		
4547	Himmel		
4548	es		
4549	war		
4550	meine	671	(mention_id=676|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4551	Flöte		
4552	!		
4553	–		
4554	auf		
4555	der		
4556	Wiese		
4557	herum		
4558	.		
4559	»		
4560	Eine		
4561	Flöte		
4562	!		
4563	«		
4564	–		
4565	rief		
4566	Marie	672	(mention_id=677|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4567	;		
4568	und		
4569	eilte		
4570	schnell		
4571	hinter		
4572	dem		
4573	Hunde		
4574	her		
4575	.		
4576	Aber		
4577	jedes		
4578	Mal		
4579	wenn		
4580	sie	673	(mention_id=678|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4581	nahe		
4582	daran		
4583	zu		
4584	seyn		
4585	glaubte		
4586	ihn		
4587	zu		
4588	erhaschen		
4589	;		
4590	machte		
4591	er		
4592	sich		
4593	plötzlich		
4594	mit		
4595	possierlichen		
4596	Sprüngen		
4597	auf		
4598	und		
4599	davon		
4600	.		
4601	Jetzt		
4602	näherte		
4603	sich		
4604	der		
4605	Hund		
4606	dem		
4607	Bache		
4608	,		
4609	und		
4610	jetzt		
4611	wollte		
4612	Marie	674	(mention_id=679|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4613	das		
4614	Aeußerste		
4615	versuchen		
4616	:		
4617	aber		
4618	indem		
4619	sie	675	(mention_id=680|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4620	sich	676	(mention_id=681|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4621	hinüber		
4622	beugte		
4623	um		
4624	die		
4625	Flöte		
4626	zu		
4627	retten		
4628	,		
4629	verlor		
4630	,		
4631	sie	677	(mention_id=682|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4632	das		
4633	Gleichgewicht		
4634	und		
4635	sank		
4636	tief		
4637	in		
4638	das		
4639	hohe		
4640	Schilf		
4641	hinein		
4642	.		
4643	Ein		
4644	Schrey		
4645	,		
4646	ein		
4647	Sprung		
4648	,		
4649	und		
4650	sie	678	(mention_id=683|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4651	lag		
4652	in		
4653	meinen	679	(mention_id=684|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4654	Armen		
4655	.		
4656	–		
4657	Nein		
4658	,		
4659	dieser		
4660	Augenblick		
4661	war		
4662	einzig		
4663	in		
4664	meinem	680	(mention_id=685|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4665	Leben		
4666	,		
4667	und		
4668	wird		
4669	es		
4670	bleiben		
4671	.		
4672	Eilftes		
4673	Kapitel		
4674	»		
4675	O		
4676	mein	681	
4677	Gott		
4678	!		
4679	«		
4680	–		
4681	rief		
4682	sie	682	(mention_id=686|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4683	;		
4684	und		
4685	wand		
4686	sich	683	(mention_id=687|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4687	aus		
4688	meinen	684	(mention_id=688|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4689	Armen		
4690	.		
4691	»		
4692	Können		
4693	Sie	685	(mention_id=689|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4694	mir	686	(mention_id=690|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4695	verzeihn		
4696	!		
4697	«		
4698	–		
4699	sagte		
4700	ich	687	(mention_id=691|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4701	und		
4702	umfaßte		
4703	ihre	688	(mention_id=692|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4704	Knie		
4705	.		
4706	»		
4707	Es		
4708	wird		
4709	unsre	689	(mention_id=693|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4710	Abreise		
4711	beschleunigen		
4712	«		
4713	–		
4714	antwortete		
4715	sie	690	(mention_id=694|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4716	wehmüthig		
4717	,		
4718	und		
4719	wollte		
4720	sich	691	(mention_id=695|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4721	entfernen		
4722	.		
4723	»		
4724	Marie	692	(mention_id=696|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4725	!		
4726	«		
4727	–		
4728	rief		
4729	ich	693	(mention_id=697|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4730	außer		
4731	mir	694	(mention_id=698|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4732	–		
4733	Marie	695	(mention_id=699|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4734	!		
4735	verlassen		
4736	Sie	696	(mention_id=700|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4737	mich	697	(mention_id=701|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4738	nicht		
4739	!		
4740	verlassen		
4741	Sie	698	(mention_id=702|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4742	mich	699	(mention_id=703|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4743	so		
4744	nicht		
4745	!		
4746	Sie	700	(mention_id=704|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4747	.		
4748	Welche		
4749	Unvorsichtigkeit		
4750	von		
4751	mir	701	(mention_id=705|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4752	,		
4753	hier		
4754	her		
4755	zu		
4756	kommen		
4757	!		
4758	–		
4759	aber		
4760	wie		
4761	konnte		
4762	ich	702	(mention_id=706|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4763	vermuthen		
4764	!		
4765	–		
4766	Sie	703	(mention_id=707|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4767	hatten		
4768	Ihr	704	(mention_id=708|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4769	Wort		
4770	gegeben		
4771	.		
4772	Ich	705	(mention_id=709|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4773	.		
4774	Ich	706	(mention_id=710|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4775	werde		
4776	es		
4777	halten		
4778	!		
4779	ich	707	(mention_id=711|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4780	werde		
4781	es		
4782	von		
4783	nun		
4784	an		
4785	halten		
4786	;		
4787	und		
4788	sollte		
4789	es		
4790	mir	708	(mention_id=712|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4791	das		
4792	Leben		
4793	kosten		
4794	!		
4795	–		
4796	aber		
4797	um		
4798	Gottes		
4799	Willen		
4800	sprechen		
4801	Sie	709	(mention_id=713|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4802	nicht		
4803	von		
4804	Abreisen		
4805	,		
4806	von		
4807	Entfernung		
4808	!		
4809	Sie	710	(mention_id=714|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4810	.		
4811	Sie	711	(mention_id=715|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4812	zwingen		
4813	uns	712	(mention_id=716|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4814	dazu		
4815	,		
4816	wenn		
4817	auch		
4818	unsre	713	(mention_id=717|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4819	Umstände		
4820	.....		
4821	Ich	714	(mention_id=718|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4822	.		
4823	Ach		
4824	werde		
4825	ich	715	(mention_id=719|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4826	nie		
4827	etwas		
4828	davon		
4829	erfahren		
4830	?		
4831	–		
4832	werde		
4833	ich	716	(mention_id=720|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4834	nie		
4835	wissen		
4836	wem		
4837	...		
4838	Sie	717	(mention_id=721|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4839	.		
4840	Das		
4841	hängt		
4842	nicht		
4843	von		
4844	mir	718	(mention_id=722|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4845	ab		
4846	.		
4847	Ich	719	(mention_id=723|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4848	.		
4849	Marie	720	(mention_id=724|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4850	!		
4851	theure		
4852	Marie	721	(mention_id=725|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4853	!		
4854	ich	722	(mention_id=726|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4855	heiße		
4856	Gustav	723	(mention_id=727|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4857	.		
4858	–		
4859	Sie	724	(mention_id=728|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4860	lächeln		
4861	?		
4862	–		
4863	o		
4864	Marie	725	(mention_id=729|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4865	!		
4866	ein		
4867	einziges		
4868	Mal		
4869	,		
4870	nur		
4871	ein		
4872	einziges		
4873	Mal		
4874	sagen		
4875	Sie	726	(mention_id=730|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4876	:		
4877	Gustav	727	(mention_id=731|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4878	ich	728	(mention_id=732|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4879	hasse		
4880	dich	729	(mention_id=733|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4881	nicht		
4882	–		
4883	–		
4884	Marie	730	(mention_id=734|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4885	hassen		
4886	Sie	731	(mention_id=735|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4887	mich	732	
4888	?		
4889	–		
4890	Marie	733	(mention_id=736|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4891	!		
4892	Marie	734	(mention_id=737|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4893	!		
4894	können		
4895	Sie	735	(mention_id=738|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4896	mich	736	(mention_id=739|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4897	lieben		
4898	?		
4899	–		
4900	–		
4901	»		
4902	Meine	737	(mention_id=740|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4903	Mutter	738	(mention_id=741|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
4904	ist		
4905	aufgestanden		
4906	«		
4907	–		
4908	rief		
4909	sie	739	(mention_id=742|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4910	erschrocken		
4911	–		
4912	»		
4913	Ihre	740	(mention_id=743|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
4914	Fenster		
4915	sind		
4916	offen		
4917	.		
4918	–		
4919	O		
4920	mein		
4921	Gott		
4922	!		
4923	warum		
4924	bin		
4925	ich	741	(mention_id=744|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4926	hier		
4927	her		
4928	gekommen		
4929	!		
4930	»		
4931	Bereuen		
4932	Sie	742	(mention_id=745|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4933	es		
4934	Marie	743	(mention_id=746|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4935	?		
4936	«		
4937	sagte		
4938	ich	744	(mention_id=747|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4939	,		
4940	indem		
4941	ich	745	(mention_id=748|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4942	ängstlich		
4943	ihre	746	(mention_id=749|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4944	Hand		
4945	ergriff		
4946	–		
4947	o		
4948	Marie	747	(mention_id=750|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
4949	!		
4950	nur		
4951	das		
4952	einzige		
4953	Wort		
4954	!		
4955	–		
4956	Wer		
4957	weiß		
4958	ob		
4959	wir	748	(mention_id=751|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)),(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4960	uns	749	(mention_id=752|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)),(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
4961	wieder		
4962	sehn		
4963	–		
