i	text	is_section_start	gold
932	Plänen	0	
933	allein	0	
934	.	0	
935	Mit	0	
936	welchen	0	
937	Plänen	0	
938	!	0	
939	es	0	
940	galt	0	
941	nichts	0	
942	Geringeres	0	
943	als	0	
944	Marien	0	(mention_id=131|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
945	die	0	
946	Wohnung	0	
947	meiner	0	(mention_id=132|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
948	Tante	0	(mention_id=133|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
949	anzubieten	0	
950	.	0	
951	Aber	0	
952	wie	0	
953	?	0	
954	–	0	
955	durch	0	
956	wen	0	
957	?	0	
958	–	0	
959	nun	0	
960	durch	0	
961	wen	0	
962	anders	0	
963	als	0	
964	durch	0	
965	mich	0	(mention_id=134|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
966	selbst	0	
967	?	0	
968	–	0	
969	war	0	
970	ich	0	(mention_id=135|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
971	nicht	0	
972	schön	0	
973	und	0	
974	liebenswürdig	0	
975	?	0	
976	sagte	0	
977	mir	0	(mention_id=136|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
978	meine	0	(mention_id=137|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
979	Tante	0	(mention_id=138|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
980	das	0	
981	nicht	0	
982	täglich	0	
983	?	0	
984	–	0	
985	hatten	0	
986	es	0	
987	mir	0	(mention_id=139|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
988	die	0	
989	Blicke	0	
990	der	0	
991	Mädchen	0	(mention_id=140|references=(entity=(entity_id=generic_0012|fullname=generic_0012|gender=u|specialcase_entity=generic)))
992	nicht	0	
993	oft	0	
994	genug	0	
995	wiederholt	0	
996	?	0	
997	und	0	
998	mußte	0	
999	ich	0	(mention_id=141|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1000	nicht	0	
1001	auf	0	
1002	Marien	0	(mention_id=142|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1003	selbst	0	
1004	einen	0	
1005	vortheilhaften	0	
1006	Eindruck	0	
1007	gemacht	0	
1008	haben	0	
1009	?	0	
1010	–	0	
1011	Es	0	
1012	war	0	
1013	beschlossen	0	
1014	:	0	
1015	ich	0	(mention_id=143|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1016	wollte	0	
1017	sie	0	(mention_id=144|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1018	aufsuchen	0	
1019	,	0	
1020	und	0	
1021	–	0	
1022	im	0	
1023	Fall	0	
1024	ich	0	(mention_id=145|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1025	sie	0	(mention_id=146|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1026	nicht	0	
1027	fände	0	
1028	–	0	
1029	sie	0	(mention_id=147|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1030	zu	0	
1031	sprechen	0	
1032	verlangen	0	
1033	.	0	
1034	Viertes	0	
1035	Kapitel	0	
1036	»	0	
1037	Es	0	
1038	kann	0	
1039	nicht	0	
1040	fehlen	0	
1041	!	0	
1042	«	0	
1043	–	0	
1044	sagte	0	
1045	ich	0	(mention_id=148|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1046	–	0	
1047	und	0	
1048	eilte	0	
1049	im	0	
1050	Fluge	0	
1051	auf	0	
1052	die	0	
1053	Wiese	0	
1054	.	0	
1055	Aber	0	
1056	wo	0	
1057	blieb	0	
1058	mein	0	(mention_id=149|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1059	Muth	0	
1060	und	0	
1061	meine	0	(mention_id=150|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1062	Selbstgenügsamkeit	0	
1063	als	0	
1064	mir	0	(mention_id=151|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1065	die	0	
1066	Graziengestalt	0	(mention_id=152|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)|specialcase_reference=part))
1067	entgegen	0	
1068	kam	0	
1069	!	0	
1070	–	0	
1071	ich	0	(mention_id=153|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1072	zitterte	0	
1073	so	0	
1074	heftig	0	
1075	,	0	
1076	daß	0	
1077	ich	0	(mention_id=154|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1078	genöthigt	0	
1079	war	0	
1080	,	0	
1081	mich	0	(mention_id=155|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1082	an	0	
1083	einen	0	
1084	Baum	0	
1085	zu	0	
1086	lehnen	0	
1087	;	0	
1088	und	0	
1089	so	0	
1090	,	0	
1091	mit	0	
1092	dem	0	
1093	Huthe	0	
1094	in	0	
1095	der	0	
1096	Hand	0	
1097	,	0	
1098	in	0	
1099	der	0	
1100	Stellung	0	
1101	eines	0	
1102	demüthig	0	
1103	Bittenden	0	(mention_id=156|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1104	,	0	
1105	erwartete	0	
1106	ich	0	(mention_id=157|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1107	sie	0	(mention_id=158|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1108	.	0	
1109	Was	0	
1110	ich	0	(mention_id=159|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1111	sagte	0	
1112	?	0	
1113	was	0	
1114	man	0	
1115	mir	0	(mention_id=160|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1116	antwortete	0	
1117	?	0	
1118	in	0	
1119	der	0	
1120	That	0	
1121	,	0	
1122	ich	0	(mention_id=161|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1123	weiß	0	
1124	es	0	
1125	nicht	0	
1126	mehr	0	
1127	.	0	
1128	Ich	0	(mention_id=162|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1129	fand	0	
1130	mich	0	(mention_id=163|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1131	mit	0	
1132	einem	0	
1133	Mahle	0	
1134	unter	0	
1135	der	0	
1136	Linde	0	
1137	,	0	
1138	Marien	0	(mention_id=164|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1139	gegenüber	0	
1140	.	0	
1141	Freilich	0	
1142	ward	0	
1143	mein	0	(mention_id=165|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1144	Antrag	0	
1145	verworfen	0	
1146	,	0	
1147	freilich	0	
1148	ahnete	0	
1149	ich	0	(mention_id=166|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1150	den	0	
1151	Schmerz	0	
1152	,	0	
1153	der	0	
1154	meiner	0	(mention_id=167|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1155	wartete	0	
1156	:	0	
1157	aber	0	
1158	voll	0	
1159	seeliger	0	
1160	Trunkenheit	0	
1161	in	0	
1162	Mariens	0	(mention_id=168|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1163	Nähe	0	
1164	,	0	
1165	wie	0	
1166	hätte	0	
1167	eine	0	
1168	unangenehme	0	
1169	Empfindung	0	
1170	die	0	
1171	herrschende	0	
1172	bey	0	
1173	mir	0	(mention_id=169|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1174	werden	0	
1175	können	0	
1176	!	0	
1177	–	0	
1178	Aber	0	
1179	jetzt	0	
1180	stand	0	
1181	Marie	0	(mention_id=170|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1182	auf	0	
1183	.	0	
1184	»	0	
1185	Du	0	(mention_id=171|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1186	siehst	0	
1187	sie	0	(mention_id=172|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1188	nicht	0	
1189	wieder	0	
1190	«	0	
1191	–	0	
1192	dachte	0	
1193	ich	0	
1194	,	0	
1195	und	0	
1196	mein	0	(mention_id=173|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1197	Rausch	0	
1198	war	0	
1199	verschwunden	0	
1200	.	0	
1201	–	0	
1202	Mit	0	
1203	dem	0	
1204	äußersten	0	
1205	Ungestüm	0	
1206	,	0	
1207	die	0	
1208	Augen	0	
1209	unverwandt	0	
1210	auf	0	
1211	Marien	0	(mention_id=174|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1212	–	0	
1213	als	0	
1214	wollte	0	
1215	ich	0	(mention_id=175|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1216	sie	0	(mention_id=176|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1217	damit	0	
1218	festhalten	0	
1219	–	0	
1220	gerichtet	0	
1221	,	0	
1222	ergriff	0	
1223	ich	0	(mention_id=177|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1224	die	0	
1225	Hand	0	
1226	ihrer	0	(mention_id=178|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1227	Begleiterinn	0	(mention_id=179|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1228	.	0	
1229	»	0	
1230	Wäre	0	
1231	es	0	
1232	möglich	0	
1233	Madam	0	(mention_id=180|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1234	«	0	
1235	–	0	
1236	sagte	0	
1237	ich	0	(mention_id=181|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1238	mit	0	
1239	einem	0	
1240	Tone	0	
1241	der	0	
1242	das	0	
1243	Mittel	0	
1244	zwischen	0	
1245	Befehl	0	
1246	und	0	
1247	Bitte	0	
1248	war	0	
1249	–	0	
1250	»	0	
1251	wäre	0	
1252	es	0	
1253	möglich	0	
1254	daß	0	
1255	Sie	0	(mention_id=182|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1256	mir	0	(mention_id=183|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1257	Ihren	0	(mention_id=184|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1258	künftigen	0	
1259	Aufenthalt	0	
1260	verbergen	0	
1261	,	0	
1262	daß	0	
1263	sie	0	(mention_id=185|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1264	mir	0	(mention_id=186|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1265	die	0	
1266	Erlaubniß	0	
1267	,	0	
1268	Sie	0	(mention_id=187|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1269	wieder	0	
1270	zu	0	
1271	sehen	0	
1272	,	0	
1273	versagen	0	
1274	könnten	0	
1275	?	0	
1276	«	0	
1277	»	0	
1278	Sie	0	(mention_id=188|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1279	vergessen	0	
1280	mein	0	(mention_id=189|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1281	Herr	0	
1282	«	0	
1283	–	0	
1284	erwiederte	0	
1285	sie	0	(mention_id=190|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1286	mit	0	
1287	Kälte	0	
1288	,	0	
1289	–	0	
1290	»	0	
1291	daß	0	
1292	man	0	(mention_id=191|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)),(entity=(entity_id=generic_0013|fullname=generic_0013|gender=u|specialcase_entity=generic)))
1293	Gründe	0	
1294	haben	0	
1295	kann	0	
1296	,	0	
1297	gewisse	0	
1298	Dinge	0	
1299	zu	0	
1300	verschweigen	0	
1301	.	0	
1302	«	0	
1303	–	0	
1304	Jetzt	0	
1305	hatte	0	
1306	ich	0	(mention_id=192|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1307	alle	0	
1308	Fassung	0	
1309	verloren	0	
1310	.	0	
1311	»	0	
1312	Madam	0	(mention_id=193|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1313	«	0	
1314	–	0	
1315	sagte	0	
1316	ich	0	(mention_id=194|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1317	;	0	
1318	und	0	
1319	trat	0	
1320	ihr	0	(mention_id=195|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1321	gerade	0	
1322	in	0	
1323	den	0	
1324	Weg	0	
1325	–	0	
1326	»	0	
1327	wenn	0	
1328	sie	0	(mention_id=196|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1329	einen	0	
1330	Augenblick	0	
1331	bedenken	0	
1332	wollten	0	
1333	.	0	
1334	«	0	
1335	–	0	
1336	»	0	
1337	Was	0	
1338	wäre	0	
1339	hierbey	0	
1340	weiter	0	
1341	zu	0	
1342	bedenken	0	
1343	?	0	
1344	«	0	
1345	–	0	
1346	antwortete	0	
1347	sie	0	(mention_id=197|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1348	empfindlich	0	
1349	.	0	
1350	»	0	
1351	Ach	0	
1352	Madam	0	
1353	!	0	
1354	«	0	
1355	–	0	
1356	fuhr	0	
1357	ich	0	(mention_id=198|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1358	fort	0	
1359	–	0	
1360	»	0	
1361	wenn	0	
1362	Sie	0	(mention_id=199|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1363	wüßten	0	
1364	wie	0	
1365	sehr	0	
1366	.	0	
1367	«	0	
1368	–	0	
1369	»	0	
1370	Ich	0	(mention_id=200|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1371	weiß	0	
1372	!	0	
1373	ich	0	(mention_id=201|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1374	weiß	0	
1375	mein	0	(mention_id=202|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1376	Herr	0	
1377	!	0	
1378	«	0	
1379	–	0	
1380	unterbrach	0	
1381	sie	0	(mention_id=203|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1382	mich	0	(mention_id=204|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1383	mit	0	
1384	einem	0	
1385	Lächeln	0	
1386	,	0	
1387	das	0	
1388	mir	0	(mention_id=205|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1389	durch	0	
1390	die	0	
1391	Seele	0	
1392	ging	0	
1393	.	0	
1394	»	0	
1395	Mein	0	(mention_id=206|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1396	ganzes	0	
1397	Schicksal	0	
1398	!	0	
1399	«	0	
1400	–	0	
1401	rief	0	
1402	ich	0	(mention_id=207|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1403	aus	0	
1404	.	0	
1405	»	0	
1406	Es	0	
1407	wird	0	
1408	spät	0	
1409	mein	0	(mention_id=208|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1410	Herr	0	(mention_id=209|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1411	.	0	
1412	«	0	
1413	–	0	
1414	sagte	0	
1415	sie	0	(mention_id=210|references=(entity=(entity_id=entity_0005|fullname=Maries Mutter|gender=f)))
1416	mit	0	
1417	einer	0	
1418	Verbeugung	0	
1419	,	0	
1420	nahm	0	
1421	Marien	0	(mention_id=211|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1422	bey	0	
1423	der	0	
1424	Hand	0	
1425	,	0	
1426	und	0	
1427	da	0	
1428	stand	0	
1429	ich	0	(mention_id=212|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1430	.	0	
1431	–	0	
1432	–	0	
1433	Fünftes	0	
1434	Kapitel	0	
1435	»	0	
1436	Mein	0	(mention_id=213|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1437	Pferd	0	
1438	!	0	
1439	«	0	
1440	–	0	
1441	rief	0	
1442	ich	0	
1443	,	0	
1444	aus	0	
1445	meiner	0	(mention_id=214|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1446	Betäubung	0	
1447	erwachend	0	
1448	der	0	
1449	Wirthinn	0	(mention_id=215|references=(entity=(entity_id=entity_0007|fullname=Wirtin|gender=f)))
1450	entgegen	0	
1451	–	0	
1452	und	0	
1453	stürmte	0	
1454	–	0	
1455	ohne	0	
1456	mich	0	(mention_id=216|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1457	weiter	0	
1458	durch	0	
1459	ihre	0	(mention_id=217|references=(entity=(entity_id=entity_0007|fullname=Wirtin|gender=f)))
1460	Fragen	0	
1461	aufhalten	0	
1462	zu	0	
1463	lassen	0	
1464	–	0	
1465	aus	0	
1466	dem	0	
1467	Städtchen	0	
1468	hinaus	0	
1469	.	0	
1470	Wie	0	
1471	heftig	0	
1472	erschrack	0	
1473	meine	0	(mention_id=218|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1474	gute	0	
1475	,	0	
1476	schwache	0	
1477	Tante	0	(mention_id=219|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1478	,	0	
1479	als	0	
1480	sie	0	(mention_id=220|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1481	mich	0	(mention_id=221|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1482	blas	0	
1483	und	0	
1484	entstellt	0	
1485	in	0	
1486	ihr	0	(mention_id=222|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1487	Zimmer	0	
1488	treten	0	
1489	sah	0	
1490	.	0	
1491	Das	0	
1492	ganze	0	
1493	Haus	0	
1494	gerieth	0	
1495	in	0	
1496	Bewegung	0	
1497	.	0	
1498	Es	0	
1499	wurden	0	
1500	Expresse	0	
1501	zu	0	
1502	dem	0	
1503	Arzte	0	(mention_id=223|references=(entity=(entity_id=entity_0012|fullname=Arzt|gender=m)))
1504	und	0	
1505	zu	0	
1506	dem	0	
1507	Chirurgus	0	(mention_id=224|references=(entity=(entity_id=entity_0013|fullname=Chirurg|gender=m)))
1508	gesandt	0	
1509	,	0	
1510	und	0	
1511	mir	0	(mention_id=225|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1512	selbst	0	
1513	schien	0	
1514	es	0	
1515	von	0	
1516	Augenblicke	0	
1517	zu	0	
1518	Augenblicke	0	
1519	gewisser	0	
1520	:	0	
1521	daß	0	
1522	meine	0	(mention_id=226|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1523	Gesundheit	0	
1524	dieser	0	
1525	heftigen	0	
1526	Erschütterung	0	
1527	nicht	0	
1528	widerstehen	0	
1529	würde	0	
1530	.	0	
1531	Welch	0	
1532	ein	0	
1533	unerhörter	0	
1534	Zufall	0	
1535	–	0	
1536	es	0	
1537	war	0	
1538	der	0	
1539	erste	0	
1540	Wunsch	0	
1541	in	0	
1542	meinem	0	(mention_id=227|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1543	Leben	0	
1544	,	0	
1545	der	0	
1546	nicht	0	
1547	augenblicklich	0	
1548	erfüllt	0	
1549	wurde	0	
1550	.	0	
1551	–	0	
1552	»	0	
1553	Nein	0	
1554	ich	0	(mention_id=228|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1555	dulde	0	
1556	es	0	
1557	nicht	0	
1558	«	0	
1559	–	0	
1560	rief	0	
1561	ich	0	(mention_id=229|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1562	aus	0	
1563	–	0	
1564	ich	0	(mention_id=230|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1565	lasse	0	
1566	sie	0	(mention_id=231|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1567	mir	0	(mention_id=232|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1568	nicht	0	
1569	entreißen	0	
1570	!	0	
1571	ich	0	(mention_id=233|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1572	will	0	
1573	wissen	0	
1574	,	0	
1575	wer	0	
1576	sie	0	(mention_id=234|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1577	ist	0	
1578	,	0	
1579	wo	0	
1580	sie	0	(mention_id=235|references=(entity=(entity_id=entity_0003|fullname=Marie|gender=f)))
1581	bleibt	0	
1582	,	0	
1583	und	0	
1584	wenn	0	
1585	die	0	
1586	ganze	0	
1587	Welt	0	
1588	sich	0	
1589	dawider	0	
1590	setzte	0	
1591	!	0	
1592	«	0	
1593	»	0	
1594	Wer	0	
1595	denn	0	
1596	?	0	
1597	–	0	
1598	sagte	0	
1599	meine	0	(mention_id=236|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1600	Tante	0	(mention_id=237|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1601	–	0	
1602	zitternd	0	
1603	vor	0	
1604	Angst	0	
1605	.	0	
1606	»	0	
1607	Wer	0	
1608	denn	0	
1609	?	0	
1610	«	0	
1611	–	0	
1612	liebstes	0	
1613	Kind	0	
1614	!	0	
1615	–	0	
1616	ich	0	(mention_id=238|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1617	will	0	
1618	ja	0	
1619	den	0	
1620	Augenblick	0	
1621	Anstalt	0	
1622	machen	0	
1623	.	0	
1624	Ach	0	
1625	hätte	0	
1626	ich	0	(mention_id=239|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1627	doch	0	
1628	nur	0	
1629	Ludwig	0	(mention_id=240|references=(entity=(entity_id=entity_0011|fullname=Ludwig|gender=m)))
1630	nicht	0	
1631	weggeschickt	0	
1632	!	0	
1633	«	0	
1634	»	0	
1635	Nicht	0	
1636	Ludwig	0	
1637	,	0	
1638	nicht	0	
1639	Sie	0	(mention_id=241|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1640	,	0	
1641	kein	0	
1642	Mensch	0	
1643	kann	0	
1644	mir	0	(mention_id=242|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1645	helfen	0	
1646	!	0	
1647	«	0	
1648	–	0	
1649	rief	0	
1650	ich	0	(mention_id=243|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1651	,	0	
1652	indem	0	
1653	ich	0	(mention_id=244|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1654	mich	0	(mention_id=245|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1655	verzweiflungsvoll	0	
1656	auf	0	
1657	das	0	
1658	Sopha	0	
1659	warf	0	
1660	und	0	
1661	,	0	
1662	taub	0	
1663	gegen	0	
1664	ihre	0	(mention_id=246|references=(entity=(entity_id=entity_0006|fullname=Gustavs Tante|gender=f)))
1665	Bitten	0	
1666	,	0	
1667	in	0	
1668	ein	0	
1669	langes	0	
1670	,	0	
1671	mürrisches	0	
1672	Stillschweigen	0	
1673	mich	0	(mention_id=247|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1674	vertiefte	0	
1675	.	0	
1676	Endlich	0	
1677	sprang	0	
1678	ich	0	(mention_id=248|references=(entity=(entity_id=entity_0002|fullname=Gustav von S.|gender=m)))
1679	auf	0	
1680	,	0	
1681	lief	0	
1682	zur	0	
1683	Klingel	0	
1684	,	0	
1685	und	0	
1686	schellte	0	
1687	so	0	
1688	heftig	0	
1689	,	0	
1690	daß	0	
1691	die	0	
