ID_general;fullname;gender;possible_identity_with;possible_identity_with_names;members;members_names;specialcase;borderline;comment_entity;ID_chapter_1;ID_chapter_2;ID_chapter_3;ID_chapter_4;ID_chapter_5;ID_chapter_6_part1;ID_chapter_6_part2;ID_chapter_7;ID_chapter_8;ID_chapter_9;ID_chapter_10_part1;ID_chapter_10_part2;ID_chapter_11;ID_chapter_12;ID_chapter_13;ID_chapter_14;ID_chapter_15;ID_chapter_16;ID_chapter_17;ID_chapter_18;ID_chapter_19;ID_chapter_20;ID_chapter_21;ID_chapter_22;ID_chapter_23
entity_0862;General Lafayette;m;;;;;;;;;;;;;;;;;;;;;;;General Lafayette;;;;;;;;;
entity_0863;Constabler;m;;;;;;;;;;;;;;;;;;;;;;;Constabler;;;;;;;;;
entity_0864;Bot;m;;;;;;;;;;;;;;;;;;;;;;;Bot;;;;;;;;;
entity_0865;Breguet;m;;;;;;;;;;;;;;;;;;;;;;;Breguet;;;;;;;;;
entity_0866;Doctor Luther;m;;;;;;;;;;;;;;;;;;;;;;;Doctor Luther;;;;;;;;;
entity_0867;Familie Braubacher;mf;;;entity_0832, entity_0828, entity_0838, entity_0841;Michael Braubacher, Lady Morgan, Sohn von Lady Morgan, zweiter Sohn von Lady Morgan;group;;;;;;;;;;;;;;;;;;Familie Braubacher;;;;;;;;;
entity_0868;Familie von Lady Morgan;u;;;x;x;group;;;;;;;;;;;;;;;;;;Familie von Lady Morgan;;;;;;;;;
entity_0869;Madame Dasse;f;;;;;;;;;;;;;;;;;;;;;;;Madame Dasse;;;;;;;;;
entity_0870;Katholiken;u;;;x;x;group;;;;;;;;;;;;;;;;;;Katholiken;;;;;;;;;
entity_0871;Intendant;m;;;;;;;;;;;;;;;;;;;;;;;Intendant;;;;;;;;;
entity_0872;Mr. Berry;m;;;;;;;;;;;;;;;;;;;;;;;Mr. Berry;;;;;;;;;
entity_0873;Mr. Youatt;m;;;;;;;;;;;;;;;;;;;;;;;Mr. Youatt;;;;;;;;;
entity_0874;Nachbarn;u;;;entity_0821, entity_0836, entity_0837, entity_0849, x;Mr. Clahane, Pater, Reverend, Waldnachbarn;group;;;;;;;;;;;;;;;;;;Nachbarn;;;;;;;;;
entity_0875;Nachbarschaft;u;;;entity_0782, entity_0874, entity_0867, entity_0829, entity_0831, entity_0834, entity_0827, x;Anhorst, Nachbarn, Familie Braubacher, Annette, Vater Ermar, Mutter Ermar, Herr Rapp, Sohn von Lady Morgan, zweiter Sohn von Lady Morgan;group;;;;;;;;;;;;;;;;;;Nachbarschaft;;;;;;;;;
entity_0876;Schwiegervater;m;;;;;;;;;;;;;;;;;;;;;;;Schwiegervater;;;;;;;;;
entity_0877;Samuel Hahnemann;m;;;;;;;;;;;;;;;;;;;;;;;Samuel Hahnemann;;;;;;;;;
entity_0878;Stadtrath in Breslau;m;;;x;x;group;;;;;;;;;;;;;;;;;;Stadtrath in Breslau;;;;;;;;;
entity_0879;Stallaristokratie;m;;;x;x;group;;;;;;;;;;;;;;;;;;Stallaristokratie;;;;;;;;;
entity_0880;politische Köpfe;u;;;x;x;group;;;;;;;;;;;;;;;;;;politische Köpfe;;;;;;;;;
entity_0881;Adin Ballan;m;;;;;;;;;;;;;;;;;;;;;;;;Adin Ballan;Adin Ballan;Adin Ballan;Adin Ballan;;;;;
entity_0882;Doctor Meakhead;m;;;;;;;;;;;;;;;;;;;;;;;;wandernder Arzt;;;Doctor Mackhead;;;;;
entity_0883;Settchen;f;;;;;;;;;;;;;;;;;;;;;;;;Settchen;;;;;;;;
entity_0884;Onkel Jim;m;;;;;;;;;;;;;;;;;;;;;;;;Onkel Jim;;;;;;;;
entity_0885;Onkel Tom;m;;;;;;;;;;;;;;;;;;;;;;;;Onkel Tom;;;;;;;;
entity_0886;Sprechinstanz im Gedicht;m;;;;;;;;;;;;;;;;;;;;;;;;Sprechinstanz im Gedicht;;;;;;;;
entity_0887;Gäste in der Kneipe;mf;;;entity_0899, entity_0895, entity_0896, entity_0904, entity_0922, entity_0914, entity_0910, entity_0907, entity_0908, entity_0902, entity_0930, entity_0946, entity_0948, entity_0949, entity_0924, x;Männer, Burschen, Knaben, Frauen, deutsche Menschen in der Kneipe, amerikanische Menschen in der Kneipe, Irländer, Neueingewanderte, Alteingesessene, Tänzer, ländliche Gäste in der Kneipe, Settchen, Irländerin, Mädchen deutscher Abstammung, Mädchen amerikanischer Abstammung, Mädchen irländischer Abstammung, PennsylvaniaDeutscher, Tänzer, x;group;;;;;;;;;;;;;;;;;;;Menschen in der Kneipe;;;;;;;;
entity_0888;Siebenbürger Sachse;m;;;;;;;;;;;;;;;;;;;;;;;;Siebenbürger Sachse;;;;;;;;
entity_0889;Droguistenschwengel;m;;;;;;;;;;;;;;;;;;;;;;;;Droguistenschwengel;;;;;;;;
entity_0890;Mr. Gull;m;;;;;;;;;;;;;;;;;;;;;;;;Mr. Gull;;;Mr. Gull;;;;;
entity_0891;einäugiger Kentuckyer;m;;;;;;;;;;;;;;;;;;;;;;;;einäugiger Kentuckyer;;;;;;;;
entity_0892;entlaufener Sklave von Virginiergrenze;m;;;;;;;;;;;;;;;;;;;;;;;;Sklave;;;;;;;;
entity_0893;Storekeeper;m;;;;;;;;;;;;;;;;;;;;;;;;Storekeeper;;;;;;;;
entity_0894;Von Althof erschossene Ärzte;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Humbuger;;;;;;;;
entity_0895;Irländerin;f;;;;;;;;;;;;;;;;;;;;;;;;Irländerin;;;;;;;;
entity_0896;Tänzer in der Kneipe;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Tänzer;;;;;;;;
entity_0897;potentielle treue Knechte;m;;;x;x;group, nonfact;;;;;;;;;;;;;;;;;;;potentielle Knechte;;;;;;;;
entity_0898;Freund von Moorfeld;m;;;;;;;;;;;;;;;;;;;;;;;;Freund von Moorfeld;;;;;;;;
entity_0899;deutsche Menschen in der Kneipe;mf;;;x;x;group;;;;;;;;;;;;;;;;;;;deutsche Menschen in der Kneipe;;;;;;;;
entity_0900;PennsylvaniaDeutscher;m;;;;;;;;;;;;;;;;;;;;;;;;PennsylvaniaDeutscher;;;;;;;;
entity_0901;Farmer von NeuLisbon;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Farmer von NeuLisbon;;;;;;;;
entity_0902;Irländer;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Irländer;;;;;;;;
entity_0903;Burnett;m;;;;;;;;;;;;;;;;;;;;;;;;Burnett;;;;;;;;
entity_0904;deutsche Farmerstöchter;f;;;entity_0883, x;Settchen, x;group;;;;;;;;;;;;;;;;;;;deutsche Farmerstöchter;;;;;;;;
entity_0905;Tochter Gull 1;f;;;;;;;;;;;;;;;;;;;;;;;;Tochter Gull 1;;;;;;;;
entity_0906;Buttler;m;;;;;nonfact;;;;;;;;;;;;;;;;;;;Buttler;;;;;;;;
entity_0907;amerikanische Menschen in der Kneipe;u;;;x;x;group;;;;;;;;;;;;;;;;;;;amerikanische Menschen in der Kneipe;;;;;;;;
entity_0908;Tänzerinnen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;Tänzerinnen;;;;;;;;
entity_0909;Irvine;m;;;;;;;;;;;;;;;;;;;;;;;;Irvine;;;;;;;;
entity_0910;Frauen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;Frauen;;;;;;;;
entity_0911;Ariel;f;;;;;;;;;;;;;;;;;;;;;;;;Ariel;;;;;;;;
entity_0912;Burschen;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Burschen;;;;;;;;
entity_0913;Bekannte von Rapp;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Bekannte;;;;;;;;
entity_0914;Knaben;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Knaben;;;;;;;;
entity_0915;Shapter;m;;;;;;;;;;;;;;;;;;;;;;;;Shapter;;;;;;;;
entity_0916;neuere Schriftsteller über den Aderlass;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Schriftsteller;;;;;;;;
entity_0917;Verfolger des entlaufenen Sklaven;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Verfolger;;;;;;;;
entity_0918;Schiffsgesellschaft;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Schiffsgesellschaft;;;;;;;;
entity_0919;Esmarsch;m;;;;;;;;;;;;;;;;;;;;;;;;Esmarsch;;;;;;;;
entity_0920;Frau Gull;f;;;;;;;;;;;;;;;;;;;;;;;;Frau Gull;;;;;;;;
entity_0921;Sohn von Adin Ballan;m;;;;;;;;;;;;;;;;;;;;;;;;Sohn von Adin Ballan;;;;;;;;
entity_0922;Männer;m;;;x;x;group;;;;;;;;;;;;;;;;;;;Männer;;;;;;;;
entity_0923;Posthalter;m;;;;;;;;;;;;;;;;;;;;;;;;Posthalter;;;;;;;;
entity_0924;Mädchen deutscher Abstammung;f;;;x;x;group;;;;;;;;;;;;;;;;;;;Mädchen deutscher Abstammung;;;;;;;;
entity_0925;Puck;nb;;;;;;;;;Puck;;;;;;;;;;;;;;;Puck;;;;;;;;
entity_0926;Postmeister;m;;;;;;;;;;;;;;;;;;;;;;;;Postmeister;;;;;;;;
entity_0927;Sohn Gull;m;;;;;;;;;;;;;;;;;;;;;;;;Sohn Gull;;;;;;;;
entity_0928;potentielle Lehrlinge von Meakhead;m;;;x;x;group, nonfact;;;;;;;;;;;;;;;;;;;potentielle Lehrlinge von Meakhead;;;;;;;;
entity_0929;Frau von Adin Ballan;f;;;;;;;;;;;;;;;;;;;;;;;;Frau von Adin Ballan;;;;;;;;
entity_0930;Alteingesessene;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Alteingesessene;;;;;;;;
entity_0931;Aeskulap;m;;;;;;;;;;;;;;;;;;;;;;;;Aeskulap;;;;;;;;
entity_0932;Andere Gäste;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Andere Gäste;;;;;;;;
entity_0933;Hero;f;;;;;;;;;;;;;;;;;;;;;;;;Hero;;;;;;;;
entity_0934;Heilkünstler;m;;;;;;;;;;;;;;;;;;;;;;;;Heilkünstler;;;;;;;;
entity_0935;potentieller Hilfebedürftiger;m;;;;;nonfact;;;;;;;;;;;;;;;;;;;Hilfebedürftiger;;;;;;;;
entity_0936;General Steuben;m;;;;;;;;;;;;;;;;;;;;;;;;General Steuben;;;;;;;;
entity_0937;Cassius;m;;;;;;;;;;;;;;;;;;;;;;;;Cassius;;;;;;;;
entity_0938;Columbus;m;;;;;;;;;;;;;;;;;;;;;;;;Columbus;;Columbus;;;;;;
entity_0939;Eltern von Moorfeld;mf;;;x;x;group;;;;;;;;;;;;;;;;;;;Eltern von Moorfeld;;;;;;;;
entity_0940;Fremde;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Fremde;;;;;;;;
entity_0941;Brutus;m;;;;;;;;;;;;;;;;;;;;;;;;Brutus;;;;;;;;
entity_0942;Lisboner;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Lisboner;;;;;;;;
entity_0943;Leander;m;;;;;;;;;;;;;;;;;;;;;;;;Leander;;;;;;;;
entity_0944;Saul;m;;;;;;;;;;;;;;;;;;;;;;;;Saul;;;;;;;;
entity_0945;Sakontala;f;;;;;;;;;;;;;;;;;;;;;;;;Sakontala;;;;;;;;
entity_0946;Neueingewanderte;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Neueingewanderte;;;;;;;;
entity_0947;Mehmet Ali;m;;;;;;;;;;;;;;;;;;;;;;;;Mehmet Ali;;;;;;;;
entity_0948;Mädchen amerikanischer Abstammung;f;;;;;;;;;;;;;;;;;;;;;;;;Mädchen amerikanischer Abstammung;;;;;;;;
entity_0949;Mädchen irischer Abstammung;f;;;;;;;;;;;;;;;;;;;;;;;;Mädchen irischer Abstammung;;;;;;;;
entity_0950;potentieller Mörder;u;;;;;nonfact;;;;;;;;;;;;;;;;;;;Mörder;;;;;;;;
entity_0951;Nahestehende;u;;;x;x;group;;;;;;;;;;;;;;;;;;;Nahestehende;;;;;;;;
entity_0952;Lucull;m;;;;;;;;;;;;;;;;;;;;;;;;Lucull;;;;;;;;
entity_0953;Mr. Clahanes Mitarbeiter;u;;;;;;;;;;;;;;;;;;;;;;;;Mr. Clahanes Mitarbeiter;;;;;;;;
entity_0954;Pinzon;m;;;;;;;;;;;;;;;;;;;;;;;;Pinzon;;;;;;;;
entity_0955;Nero;m;;;;;;;;;;;;;;;;;;;;;;;;Nero;;;;;;;;
entity_0956;Ossian;m;;;;;;;;;;;;;;;;;;;;;;;;Ossian;;;;;;;;
entity_0957;Tabakkauer;m;;;;;;;;;;;;;;;;;;;;;;;;Tabakkauer;;;;;;;;
entity_0958;Tochter Gull 2;f;;;;;;;;;;;;;;;;;;;;;;;;Tochter Gull 2;;;;;;;;
entity_0959;Tibull;m;;;;;;;;;;;;;;;;;;;;;;;;Tibull;;;;;;;;
entity_0960;deutsche Könige;m;;;x;x;group;;;;;;;;;;;;;;;;;;;deutsche Könige;;;;;;;;
entity_0961;deutscher König;m;;;;;nonfact;;;;;;;;;;;;;;;;;;;deutscher König;;;;;;;;
entity_0962;lustiger Irländer;m;;;;;nonfact;;;;;;;;;;;;;;;;;;;lustiger Irländer;;;;;;;;
entity_0963;ländliche Gäste in der Kneipe;u;;;x;x;group;;;;;;;;;;;;;;;;;;;ländliche Gäste in der Kneipe;;;;;;;;
entity_0964;potentieller NativeFanatiker;m;;;;;nonfact;;;;;;;;;;;;;;;;;;;potentieller NativeFanatiker;;;;;;;;
entity_0965;Prediger bei Camp-Meeting;m;;;;;;;;;;;;;;;;;;;;;;;;;Prediger;Prediger;;;;;;
entity_0966;Mina;f;;;;;;;;;;;;;;;;;;;;;;;;;Mina;;;;;;;
entity_0967;Gemeinde;mf;;;entity_0829, entity_0831, entity_0834, entity_0972, x ;Annette, Frau Ermar, Vater Ermar, Versammlung;group;;Moorfeld nicht als Member, da er als Beobachter fungiert, sich nicht so sehr als Tiel sieht.;;;;;;;;;;;;;;;;;;Gemeinde;;;;;;;
entity_0968;ein Farmer;u;;;;;;;;;;;;;;;;;;;;;;;;;ein Farmer;;;;;;;
entity_0969;Vorsänger;m;;;;;;;;;;;;;;;;;;;;;;;;;Vorsänger;;;;;;;
entity_0970;Ehrn Joe Johnson;m;;;;;;;;;;;;;;;;;;;;;;;;;Wanderer;;;;;;;
entity_0971;Nathanael Cutter;m;;;;;;;;;;;;;;;;;;;;;;;;;Spötter;;;;;;;
entity_0972;Versammlung;mf;;;x;x;group;;;;;;;;;;;;;;;;;;;;Versammlung;;;;;;;
entity_0973;Director des Irrenhauses;m;;;;;;;;;;;;;;;;;;;;;;;;;Director;;;;;;;
entity_0974;Don Quixotte;m;;;;;;;;;;;;;;;;;;;;;;;;;Don Quixotte;;;;;;;
entity_0975;Moorfelds Nachbar in der Kirche;m;;;;;;;;;;;;;;;;;;;;;;;;;Nachbar;;;;;;;
entity_0976;Sklaven in Moorfelds Vision;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Äthiopier;;;;;;;
entity_0977;Farmer;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;Farmer;;;;;;;
entity_0978;FieberPastoren;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;FieberPastoren;;;;;;;
entity_0979;Heinrich IV.;m;;;;;;;;;;;;;;;;;;;;;;;;;Heinrich IV.;;;;;;;
entity_0980;Frauen in Wagen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;Frauen in Wagen;;;;;;;
entity_0981;Massa;m;;;;;;;;;;;;;;;;;;;;;;;;;Massa;;;;;;;
entity_0982;Ermars Knecht;m;;;;;;;;;;;;;;;;;;;;;;;;;Knecht;;;;;;;
entity_0983;Kinder in Wagen;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Kinder in Wagen;;;;;;;
entity_0984;Volk Israel;mf;;;x;x;group;;;;;;;;;;;;;;;;;;;;Volk Israel;;;;;;;
entity_0985;Männer in Wagen;m;;;entity_0969, x;Vorsänger, x;group;;;;;;;;;;;;;;;;;;;;Männer in Wagen;;;;;;;
entity_0986;potentielle gleichaltrige Mädchen bei camp-meeting;f;;;x;x;group, nonfact;;;;;;;;;;;;;;;;;;;;Mädchen;;;;;;;
entity_0987;Männer bei Versammlung;m;;;entity_0001, entity_0831, x;Moorfeld, Vater Ermar, x;group;;;;;;;;;;;;;;;;;;;;Männer bei Versammlung;;;;;;;
entity_0988;Zur stillen Betrachtung Zurückgebliebene;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Zur stillen Betrachtung Zurückgebliebene;;;;;;;
entity_0989;aristokratische Damen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;aristokratische Damen;;;;;;;
entity_0990;aristokratische Herren;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;aristokratische Herren;;;;;;;
entity_0991;Clerk;m;;;;;;;;;;;;;;;;;;;;;;;;;Clerk;;;;;;;
entity_0992;Directrice;f;;;;;;;;;;;;;;;;;;;;;;;;;Directrice;;;;;;;
entity_0993;Frauen bei Versammlung;f;;;entity_0829, entity_0834, x;Annette, Frau Ermar, x;group;;;;;;;;;;;;;;;;;;;;Frauen bei Versammlung;;;;;;;
entity_0994;Bediente;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Bediente;;;;;;;
entity_0995;aristokratische Kinder;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;aristokratische Kinder;;;;;;;
entity_0996;Minas Gemeinde;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Minas Gemeinde;;;;;;;
entity_0997;Geßner;m;;;;;;;;;;;;;;;;;;;;;;;;;Geßner;;;;;;;
entity_0998;Gehilfe des Predigers;m;;;;;;;;;;;;;;;;;;;;;;;;;Gehilfe des Predigers;;;;;;;
entity_0999;Sokrates;m;;;;;;;;;;;;;;;;;;;;;;;;;Sokrates;;;;;;;
entity_1000;Nicht zur stillen Betrachtung Zurückgebliebene;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Nicht zur stillen Betrachtung Zurückgebliebene;;;;;;;
entity_1001;Freunde des Vorsängers;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Freunde des Vorsängers;;;;;;;
entity_1002;Augustin;m;;;;;;;;;;;;;;;;;;;;;;;;;Augustin;;;;;;;
entity_1003;Erwachsene in der Gemeinde;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Erwachsene in der Gemeinde;;;;;;;
entity_1004;Doctor Bykbookbeaker;m;;;;;;;;;;;;;;;;;;;;;;;;;Doctor Bykbookbeaker;;;;;;;
entity_1005;Mahumed;m;;;;;;;;;;;;;;;;;;;;;;;;;Mahumed;;;;;;;
entity_1006;Insassen des Irrenhauses;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Insassen des Irrenhauses;;;;;;;
entity_1007;Herodot;m;;;;;;;;;;;;;;;;;;;;;;;;;Herodot;;;;;;;
entity_1008;Geistlicher;m;;;;;;;;;;;;;;;;;;;;;;;;;Geistlicher;;;;;;;
entity_1009;Gläubiger;m;;;;;;;;;;;;;;;;;;;;;;;;;Gläubiger;;;;;;;
entity_1010;Herzoginnen;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;Herzoginnen;;;;;;;
entity_1012;Missionsmystiker;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;Missionsmystiker;;;;;;;
entity_1013;Methodistengemeinde;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Methodistengemeinde;;;;;;;
entity_1014;Martineau;m;;;;;;;;;;;;;;;;;;;;;;;;;Martineau;;;;;;;
entity_1015;Lisboner Prediger;m;;;;;;;;;;;;;;;;;;;;;;;;;Lisboner Prediger;;;;;;;
entity_1016;Mambrin;m;;;;;;;;;;;;;;;;;;;;;;;;;Mambrin;;;;;;;
entity_1017;Propheten des AT;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;Propheten des AT;;;;;;;
entity_1018;Pilger;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;Pilger;;;;;;;
entity_1019;Staël;f;;;;;;;;;;;;;;;;;;;;;;;;;Staël;;;;;;;
entity_1020;Sprechinstanz im Lied;m;;;;;;;;;;;;;;;;;;;;;;;;;Sprechinstanz im Lied;;;;;;;
entity_1021;Schreiber des Predigers;m;;;;;;;;;;;;;;;;;;;;;;;;;Schreiber;;;;;;;
entity_1022;Sohn Heinrichs des IV.;m;;;;;;;;;;;;;;;;;;;;;;;;;Sohn Heinrichs des IV.;;;;;;;
entity_1023;Ritter in Ritterbüchern;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;Ritter in Ritterbüchern;;;;;;;
entity_1024;amerikanischer Mahumed;m;;;;;nonfact;;;;;;;;;;;;;;;;;;;;amerikanischer Mahumed;;;;;;;
entity_1025;großmütige Bürger;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;großmütige Bürger;;;;;;;
entity_1026;der Canadier;m;;;;;;;;;;;;;;;;;;;;;;;;;;Sänger;;;;;;
entity_1027;mexikanischer Spanier aus Au Restes und des Canadiers Gruppe;m;;;;;;;;;;;;;;;;;;;;;;;;;;Spanier;;;;;;
entity_1028;indianischer Holzfäller;m;;;;;;;;;;;;;;;;;;;;;;;;;;Indianer;;;;;;
entity_1029;Sublette;m;;;;;;;;;;;;;;;;;;;;;;;;;;Sublette;;;;;;
entity_1030;Juanita;f;;;;;;;;;;;;;;;;;;;;;;;;;;Juanita;;;;;;
entity_1031;Drei weitere Trapper;m;;;entity_1060, entity_1049, x;einer der fünf Männer, zwei der fünf Männer, x;group;;;;;;;;;;;;;;;;;;;;;3 weitere Männer;;;;;;
entity_1032;Chilchothe;f;;;;;;;;;;;;;;;;;;;;;;;;;;Chilchothe;;;;;;
entity_1033;gefangene Squaws;f;;;entity_1042, x;Eine Squaw, x;group;;;;;;;;;;;;;;;;;;;;;Squaws;;;;;;
entity_1034;Tochter des Häuptlings;f;;;;;;;;;;;;;;;;;;;;;;;;;;Tochter des Häuptlings;;;;;;
entity_1035;Bill Williams;m;;;;;;;;;;;;;;;;;;;;;;;;;;Bill Williams;;;;;;
entity_1036;Iris;f;;;;;;;;;;;;;;;;;;;;;;;;;;Iris;;;;;;
entity_1037;Wirt;m;;;;;;;;;;;;;;;;;;;;;;;;;;Wirt;;;;;;
entity_1038;Sprecher im Lied;m;;;;;;;;;;;;;;;;;;;;;;;;;;Sprecher im Lied;;;;;;
entity_1039;Kapitäne;m;;;entity_1040, x;Kapitän, x;group;;;;;;;;;;;;;;;;;;;;;Kapitäne;;;;;;
entity_1040;Kapitän;m;;;;;;;;;;;;;;;;;;;;;;;;;;Kapitän;;;;;;
entity_1041;Häuptlinge;m;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;Häuptlinge;;;;;;
entity_1042;Eine Squaw;f;;;;;;;;;;;;;;;;;;;;;;;;;;Eine Squaw;;;;;;
entity_1043;Winnebagoes;mf;;;entity_1058, entity_1053, entity_1034, x;Männer der Winnebagoes, Frauen der Winnebagoes, Tochter des Häuptlings, x;group;;;;;;;;;;;;;;;;;;;;;Winnebagoes;;;;;;
entity_1044;Indian Trader;m;;;;;;generic;;;;;;;;;;;;;;;;;;;;Indian Trader;;;;;;
entity_1045;Gräberindianer;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Gräberindianer;;;;;;
entity_1046;Trappergesellschaft;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Trappergesellschaft;;;;;;
entity_1047;ein Haufen Siouxindianer;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;SiouxIndianer;;;;;;
entity_1048;Trapper;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Trapper;;;;;;
entity_1049;zwei der fünf Männer;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;zwei der fünf Männer;;;;;;
entity_1050;dreitausend Indianer;u;;;entity_1043, entity_1078, entity_1095, entity_1076, entity_1073, entity_1068, entity_1075, entity_1097, entity_1084;Menomenies, Winnebagoes, Stockbridges, Oneidas, Chippeways, Brothertons, Ostvölker, Westvölker, Häuptlinge der dreitausend Indianer;group;;;;;;;;;;;;;;;;;;;;;dreitausend Indianer;;;;;;
entity_1051;Glaser;m;;;;;;;;;;;;;;;;;;;;;;;;;;Glaser;;;;;;
entity_1052;Führer des Zugs;m;;;;;;;;;;;;;;;;;;;;;;;;;;Führer des Zugs;;;;;;
entity_1053;Frauen der Winnebagoes;f;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Frauen der Winnebagoes;;;;;;
entity_1054;Engländer in Bentsfort;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Engländer in Bentsfort;;;;;;
entity_1055;Angesprochener im Lied;u;;;;;;;;;;;;;;;;;;;;;;;;;;Angesprochener im Lied;;;;;;
entity_1056;Yankees in Bentsfort;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Yankees in Bentsfort;;;;;;
entity_1057;Maman;f;;;;;;;;;;;;;;;;;;;;;;;;;;Maman;;;;;;
entity_1058;Männer der Winnebagoes;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Männer der Winnebagoes;;;;;;
entity_1059;Indianerknabe;m;;;;;;;;;;;;;;;;;;;;;;;;;;Indianerknabe;;;;;;
entity_1060;einer der fünf Männer;m;;;;;;;;;;;;;;;;;;;;;;;;;;einer der fünf Männer;;;;;;
entity_1061;weißer Mann im Nanking;m;;;;;;generic;;;;;;;;;;;;;;;;;;;;weißer Mann im Nanking;;;;;;
entity_1062;Freunde des Sängers;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Freunde des Sängers;;;;;;
entity_1063;Herkules;m;;;;;;;;;;;;;;;;;;;;;;;;;;Herkules;;;;;;
entity_1064;Haufe Indianer;u;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;Haufe Indianer;;;;;;
entity_1065;Commission des Congreß;m;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Commission des Congreß;;;;;;
entity_1066;Frau des Sängers;f;;;;;nonfact;;;;;;;;;;;;;;;;;;;;;Frau des Sängers;;;;;;
entity_1067;Bourgeois in Cincinnati;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Bourgeois in Cincinnati;;;;;;
entity_1068;Brothertons;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Brothertons;;;;;;
entity_1069;Amants;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Amants;;;;;;
entity_1070;Atreus;m;;;;;;;;;;;;;;;;;;;;;;;;;;Atreus;;;;;;
entity_1071;Bibelgesellschaft;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Bibelgesellschaft;;;;;;
entity_1072;Centauren;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Centauren;;;;;;
entity_1073;Chippeways;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Chippeways;;;;;;
entity_1074;Indianerstamm;u;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;Indianerstamm;;;;;;
entity_1075;Ostvölker;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Ostvölker;;;;;;
entity_1076;Oneidas;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Oneidas;;;;;;
entity_1077;Moorfelds Umgebung;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Moorfelds Umgebung;;;;;;
entity_1078;Menomenies;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Menomenies;;;;;;
entity_1079;Mexikaner;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Mexikaner;;;;;;
entity_1080;Michael Angelo;m;;;;;;;;;;;;;;;;;;;;;;;;;;Michael Angelo;;;;;;
entity_1081;Krieger;m;;;x;x;group;generic;;;;;;;;;;;;;;;;;;;;Krieger;;;;;;
entity_1082;Lapithen;u;;;x;x;group;;;;;;;;;;;;;;;;;;;;;Lapithen;;;;;;
